Date,OpenNestleind,HighNestleind,LowNestleind,CloseNestleind,VolumeNestleind
16-09-2019 04:45,12660.35,12760,12644.3,12728.8,10613
16-09-2019 05:45,12754.1,12760,12702.05,12715,6551
16-09-2019 06:45,12709.95,12763.5,12702.05,12724,9314
16-09-2019 07:45,12727,12820,12720,12809.55,17326
16-09-2019 08:45,12800.05,12857,12770,12849.2,22220
16-09-2019 09:45,12854.9,12860.95,12802.2,12835,5949
17-09-2019 03:45,12760.05,12840.95,0,12726.9,0
17-09-2019 04:45,12719.7,12789.85,12714,12789.85,10274
17-09-2019 05:45,12743,12789.85,12730.1,12737.7,13266
17-09-2019 06:45,12735.65,12744,12731.55,12736.1,15100
17-09-2019 07:45,12739,12754,12730,12739,28809
17-09-2019 08:45,12741.7,12789,12735,12771.35,34369
17-09-2019 09:45,12771.4,12779.95,12735,12764.25,20763
18-09-2019 03:45,12827.5,12827.5,0,12679.5,0
18-09-2019 04:45,12674.95,12740,12650,12680.55,14460
18-09-2019 05:45,12656.1,12720.85,12650,12700,9280
18-09-2019 06:45,12704,12732.55,12700,12714.95,7013
18-09-2019 07:45,12723.2,12780,12700,12778.05,7232
18-09-2019 08:45,12736.6,12879.95,12731.1,12869.95,15309
18-09-2019 09:45,12864.3,12889.95,12838.5,12889.9,4449
19-09-2019 03:45,12750.7,12888,0,12805.35,0
19-09-2019 04:45,12815,12844.55,12689.45,12694.15,20413
19-09-2019 05:45,12710,12724.7,12651.65,12671,23068
19-09-2019 06:45,12673.1,12699.2,12650,12653.05,19067
19-09-2019 07:45,12651.05,12675,12650,12660.1,16663
19-09-2019 08:45,12660.05,12718,12635,12710.05,24465
19-09-2019 09:45,12713.3,12720,12648.95,12694.9,20045
20-09-2019 03:45,12745,12758.3,0,12550.95,0
20-09-2019 04:45,12598.35,13026.1,12535,13026.1,51968
20-09-2019 05:45,12674.8,13625.75,12674.8,13486.85,103593
20-09-2019 06:45,13278.3,13625.75,13278.3,13450.05,83083
20-09-2019 07:45,13382,13499.75,13269.3,13317.1,58484
20-09-2019 08:45,13280,13590,13269.3,13467.3,146749
20-09-2019 09:45,13467.3,13596.75,13382.75,13499.4,101778
23-09-2019 03:45,13700,14117.2,0,13823.05,24914
23-09-2019 04:45,13969.95,13969.95,13763.05,13855,40637
23-09-2019 05:45,13890,14000,13810,13973,44522
23-09-2019 06:45,13954,14006.7,13820.05,13876.1,28464
23-09-2019 07:45,13842.8,13899,13792,13800.05,26929
23-09-2019 08:45,13818.9,13824,13700,13716.3,52686
23-09-2019 09:45,13716.3,13719.1,13603.8,13603.8,8519
24-09-2019 03:45,13725,13746.85,0,13533.4,0
24-09-2019 04:45,13545.45,13584.7,13430,13430,18726
24-09-2019 05:45,13486,13495,13335.05,13371.4,23743
24-09-2019 06:45,13394.5,13411.15,13320,13378,24765
24-09-2019 07:45,13368.85,13550,13368.85,13531.4,28129
24-09-2019 08:45,13524.55,13613.7,13448.85,13459.15,50326
24-09-2019 09:45,13445.2,13563.05,13351.05,13430.7,49543
25-09-2019 03:45,13424,13430.7,0,13367.6,0
25-09-2019 04:45,13394.8,13395.05,13315.05,13347,34759
25-09-2019 05:45,13334.15,13425.95,13325.05,13375.05,17547
25-09-2019 06:45,13391.25,13412,13325,13350,21501
25-09-2019 07:45,13336.65,13390,13328.15,13362.75,12570
25-09-2019 08:45,13350.5,13501.3,13335,13480,31736
25-09-2019 09:45,13479.75,13573,13390,13458.5,29410
26-09-2019 03:45,13540,13704,0,13659.3,0
26-09-2019 04:45,13688,13704,13571,13595,22854
26-09-2019 05:45,13604,13678.85,13583,13648.65,17206
26-09-2019 06:45,13675.55,13713,13593.55,13633.85,37957
26-09-2019 07:45,13635.35,13654.15,13550,13624.5,28282
26-09-2019 08:45,13621,14055.45,13550,14036.1,457322
26-09-2019 09:45,14037.45,14139.9,13695.15,13934.6,1192707
27-09-2019 03:45,13820.35,13934.6,0,13725.3,0
27-09-2019 04:45,13667,13898.15,13631.2,13823.1,63719
27-09-2019 05:45,13884.85,13898.15,13750.1,13795.05,21661
27-09-2019 06:45,13810.8,13810.8,13675,13681.05,21236
27-09-2019 07:45,13699.9,13749,13660,13678.15,15583
27-09-2019 08:45,13699.8,13790.1,13650,13772.75,24776
27-09-2019 09:45,13772.7,13790.1,13698,13740.9,19874
30-09-2019 03:45,13740.1,13815.2,0,13732,0
30-09-2019 04:45,13764.7,13799.55,13710.1,13766.65,16115
30-09-2019 05:45,13780,13795,13705,13720,17078
30-09-2019 06:45,13726.95,13748.65,13680,13715,17193
30-09-2019 07:45,13725,13802,13690.15,13797,24028
30-09-2019 08:45,13785.5,13924.8,13775,13911.35,43706
30-09-2019 09:45,13911.35,13992,13894.1,13925,17380
01-10-2019 03:45,13891.05,13912.65,0,13814.6,0
01-10-2019 04:45,13821.15,13834.95,13751,13772.5,25812
01-10-2019 05:45,13760,13825,13760,13776.7,19098
01-10-2019 06:45,13785.25,13825,13761.3,13766.95,21948
01-10-2019 07:45,13789.35,13794.2,13729.6,13739.5,17276
01-10-2019 08:45,13765.7,13767.75,13650.65,13666,33145
01-10-2019 09:45,13668.95,13728,13655,13700,10667
03-10-2019 03:45,13675,13740,0,13662.25,0
03-10-2019 04:45,13680,13727,13625.6,13710.8,5921
03-10-2019 05:45,13637.1,13727,13637.1,13667.2,6434
03-10-2019 06:45,13664.7,13696.45,13655.15,13661.05,4676
03-10-2019 07:45,13679.9,13690,13622,13664.95,9473
03-10-2019 08:45,13678,13725,13654.1,13705,14334
03-10-2019 09:45,13716.35,13749.6,13651.9,13709.85,21419
04-10-2019 03:45,13792,13792,0,13603.75,0
04-10-2019 04:45,13642.7,13646.65,13550,13576.95,20600
04-10-2019 05:45,13560.4,13579.95,13531.8,13536.85,16501
04-10-2019 06:45,13553.05,13570.9,13401,13438.9,19586
04-10-2019 07:45,13456.35,13465.25,13335.9,13350.75,23459
04-10-2019 08:45,13403.5,13461.9,13335.9,13461.9,57101
04-10-2019 09:45,13461.9,13522,13380,13441,27306
07-10-2019 03:45,13508.2,13599.95,0,13585,0
07-10-2019 04:45,13559.1,13648.6,13522.15,13587.9,10405
07-10-2019 05:45,13571,13613.05,13556.5,13611,7491
07-10-2019 06:45,13609.15,13673.4,13603.05,13668,8336
07-10-2019 07:45,13605.2,13690,13605.2,13663.7,11947
07-10-2019 08:45,13669,13695.85,13560,13592.9,16232
07-10-2019 09:45,13598.9,13628.65,13560,13603.35,19032
09-10-2019 03:45,13645,13763.5,0,13686.2,0
09-10-2019 04:45,13707.65,13784.6,13635,13774.8,16339
09-10-2019 05:45,13730.4,13792,13728,13750.25,13577
09-10-2019 06:45,13735.05,13769.95,13701.1,13735,8209
09-10-2019 07:45,13731.25,13788,13701.1,13783.1,19091
09-10-2019 08:45,13775.45,13910,13763,13884.95,76977
09-10-2019 09:45,13885,13894.95,13801.05,13816,9836
10-10-2019 03:45,13850,13850.95,0,13726.6,0
10-10-2019 04:45,13727,13769,13702,13732.05,5556
10-10-2019 05:45,13750,13807,13726.3,13750,8113
10-10-2019 06:45,13785,13790,13734.4,13763.85,5048
10-10-2019 07:45,13775.95,13788,13749.05,13778.6,4909
10-10-2019 08:45,13782.5,13849,13760,13830.2,7063
10-10-2019 09:45,13832.75,13849.55,13763.65,13819.85,10420
11-10-2019 03:45,13830.1,13980,0,13931,0
11-10-2019 04:45,13943.95,13990,13843.95,13898.9,15281
11-10-2019 05:45,13866,13940.05,13866,13933.7,7779
11-10-2019 06:45,13918.4,13959,13885,13940,9953
11-10-2019 07:45,13927.65,14049.85,13920,14018.4,21890
11-10-2019 08:45,13975,14075,13968.6,14034.1,36977
11-10-2019 09:45,14037.85,14050,14003,14032.4,16436
14-10-2019 03:45,14135,14185,0,14142,0
14-10-2019 04:45,14155,14180,14124.9,14130,15520
14-10-2019 05:45,14144.9,14158.15,14091.7,14118,17200
14-10-2019 06:45,14119,14142.4,14074.75,14101,9833
14-10-2019 07:45,14104,14119,14082.35,14112.3,5847
14-10-2019 08:45,14106.35,14215,14100.05,14163.85,49304
14-10-2019 09:45,14159,14209,14100,14169,16888
15-10-2019 03:45,14143.95,14169,0,14056.9,0
15-10-2019 04:45,14068.95,14082.45,14042.05,14064,14359
15-10-2019 05:45,14061.25,14089.05,14035.95,14047.25,18371
15-10-2019 06:45,14051.15,14140,14035.95,14100,41346
15-10-2019 07:45,14107.5,14160.55,14090,14142.8,26892
15-10-2019 08:45,14123.8,14205,14073.75,14087.95,38190
15-10-2019 09:45,14087.95,14113.9,14068.85,14086.8,29815
16-10-2019 03:45,14099.9,14184,0,14160,0
16-10-2019 04:45,14148.6,14192.25,14110,14155.4,9349
16-10-2019 05:45,14162.05,14171,14125,14145.5,6807
16-10-2019 06:45,14155.25,14172.95,14128.55,14164,6226
16-10-2019 07:45,14160,14192,14141,14191,9369
16-10-2019 08:45,14157,14365.1,14151.1,14356.95,47764
16-10-2019 09:45,14350.2,14403.55,14293,14351.5,35962
17-10-2019 03:45,14375,14375,0,14225.5,0
17-10-2019 04:45,14245,14258.8,14190.45,14201.05,16687
17-10-2019 05:45,14200,14220,14165.8,14208,10272
17-10-2019 06:45,14198.05,14260,14160,14252.45,18526
17-10-2019 07:45,14230.25,14465.45,14218.35,14450,40003
17-10-2019 08:45,14399.55,14466.4,14363.55,14450.3,56290
17-10-2019 09:45,14451.15,14627,14448.5,14516.75,29437
18-10-2019 03:45,14519.1,14639.3,0,14608,0
18-10-2019 04:45,14540,14649,14527,14612.9,27212
18-10-2019 05:45,14600,14616,14567.95,14595,17027
18-10-2019 06:45,14586.85,14721.9,14580.85,14677.85,44061
18-10-2019 07:45,14690,14734.5,14650,14734.5,13125
18-10-2019 08:45,14723,14866.7,14676.3,14851.5,65728
18-10-2019 09:45,14850,14925,14705.9,14835.45,46635
22-10-2019 03:45,14888,14978.4,0,14881.05,0
22-10-2019 04:45,14870,14975,14870,14965.55,10520
22-10-2019 05:45,14940,14975,14940,14950,22461
22-10-2019 06:45,14952.65,14970,14925.05,14934.6,47872
22-10-2019 07:45,14939,14967.7,14880.5,14941.4,15524
22-10-2019 08:45,14921.5,14999,14870,14998.95,40452
22-10-2019 09:45,14999,15109,14979.55,15102.5,49210
23-10-2019 03:45,15091,15097.05,0,14950,0
23-10-2019 04:45,14950,15125.8,14943.1,15079,26576
23-10-2019 05:45,15082,15108.2,15014.7,15021.5,13325
23-10-2019 06:45,15040,15054.35,14985.1,14996.95,9919
23-10-2019 07:45,14994.9,15020,14980.05,15000,7099
23-10-2019 08:45,14995.95,15037.1,14971,14983.55,16381
23-10-2019 09:45,14983.65,15002,14941.1,14983,20274
24-10-2019 03:45,15019,15048,0,14853.25,0
24-10-2019 04:45,14853.25,14872.9,14755,14795.1,23074
24-10-2019 05:45,14790,14813.1,14751,14799.1,15537
24-10-2019 06:45,14779.85,14800,14656.75,14683.55,33159
24-10-2019 07:45,14670.3,14704.55,14625.85,14654.3,31345
24-10-2019 08:45,14669.7,14699.9,14626.65,14669.1,49305
24-10-2019 09:45,14671.2,14725,14626.65,14666,54486
25-10-2019 03:30,0,14774.95,0,14575.1,307
25-10-2019 04:30,14760,14774.95,14461.35,14572,10911
25-10-2019 05:30,14550,14676.75,14461.35,14653.45,39554
25-10-2019 06:30,14665.7,14734.6,14626.25,14667,38769
25-10-2019 07:30,14660,14734.6,14519.5,14573.8,50516
25-10-2019 08:30,14606.3,14725,14519.5,14710,61043
25-10-2019 09:30,14560.85,14898,14525.9,14803.35,155240
27-10-2019 11:45,0,14803.35,0,14803.35,0
27-10-2019 12:45,0,14813.4,0,14813.4,11153
29-10-2019 03:45,14824.05,14833.45,0,14654.85,7859
29-10-2019 04:45,14665.55,14756.6,14650,14754.7,20007
29-10-2019 05:45,14744,14776.85,14701,14739.05,30160
29-10-2019 06:45,14746.35,14820.8,14685,14790.55,27539
29-10-2019 07:45,14785.9,14820.8,14770,14799.85,27819
29-10-2019 08:45,14792.8,14815.75,14659,14663.95,28746
29-10-2019 09:45,14663,14782,14644.85,14699.75,28093
30-10-2019 03:45,14887,14887,0,14844,0
30-10-2019 04:45,14823.4,14856.4,14817.05,14827.05,6710
30-10-2019 05:45,14843.4,14867.35,14814.15,14860.25,6229
30-10-2019 06:45,14858,14967.9,14850,14932.6,19820
30-10-2019 07:45,14937.85,14992.4,14912.05,14990,25490
30-10-2019 08:45,14985,14998.9,14950.05,14965.2,25045
30-10-2019 09:45,14965.2,14992,14949.35,14967.8,13722
31-10-2019 03:45,14972,15146.9,0,15129.9,0
31-10-2019 04:45,15119.45,15146.9,14951.35,14989.9,29896
31-10-2019 05:45,15006.3,15019.7,14954.1,14970,16483
31-10-2019 06:45,14974,15028,14955,14971.4,12737
31-10-2019 07:45,15011.9,15014,14960,14992.05,11809
31-10-2019 08:45,14973.8,15007.65,14792,14986.1,38302
31-10-2019 09:45,14986.15,14998,14940.95,14961,6883
01-11-2019 03:45,14947,15065,0,14967.35,0
01-11-2019 04:45,15009.1,15020.6,14925,15004.05,9267
01-11-2019 05:45,14964.05,15020.6,14925.1,14945.25,15774
01-11-2019 06:45,14950.05,14975,14916,14956.15,17667
01-11-2019 07:45,14964.95,14998.5,14931.25,14969.95,10999
01-11-2019 08:45,14973.35,14998.5,14950,14954.2,14325
01-11-2019 09:45,14954.85,14990,14950,14959.8,14443
04-11-2019 03:45,15000,15090,14910,14974.5,0
04-11-2019 04:45,14910,14999,14910,14939.1,2153
04-11-2019 05:45,14927.1,14964.65,14916,14928.25,5721
04-11-2019 06:45,14930.7,14956.8,14860,14933.2,9220
04-11-2019 07:45,14924.15,14956.8,14851.2,14880,13476
04-11-2019 08:45,14880.25,14892.9,14801.1,14805.5,21781
04-11-2019 09:45,14807.15,14845,14803.5,14830,4175
05-11-2019 03:45,14840,14885,14780.65,14801.7,0
05-11-2019 04:45,14795.15,14829.95,14670,14709.85,9632
05-11-2019 05:45,14705.15,14723.1,14632,14648.85,18659
05-11-2019 06:45,14666.25,14677.9,14605.4,14641,23027
05-11-2019 07:45,14622.2,14696.1,14622,14660.25,27141
05-11-2019 08:45,14651.1,14669.45,14610,14648,38023
05-11-2019 09:45,14649.1,14712.25,14617.7,14650.2,25293
06-11-2019 03:45,14675,14718.4,14588.65,14662.4,0
06-11-2019 04:45,14636.05,14715,14613.75,14701.4,4281
06-11-2019 05:45,14684.95,14766,14680.7,14742,16911
06-11-2019 06:45,14724.35,14821,14723.85,14804.1,27047
06-11-2019 07:45,14792.1,14810,14715,14760.85,23066
06-11-2019 08:45,14740,14780.55,14654.85,14660.2,37329
06-11-2019 09:45,14661,14686.5,14611.35,14649.65,33339
07-11-2019 03:45,14662.05,14704.7,14551,14566.15,0
07-11-2019 04:45,14571.15,14653.05,14551,14594.3,4920
07-11-2019 05:45,14615.9,14636,14584,14627.15,8712
07-11-2019 06:45,14624.4,14670.05,14600,14641.6,14067
07-11-2019 07:45,14649.2,14696.45,14623.75,14654.55,14725
07-11-2019 08:45,14648.05,14700,14630.1,14698,16740
07-11-2019 09:45,14698,14789.7,14650.5,14711.25,17225
08-11-2019 03:45,14720.35,14850,14704.9,14772.95,0
08-11-2019 04:45,14760.35,14780.3,14720.6,14731.75,4490
08-11-2019 05:45,14736,14750,14700,14737.05,11075
08-11-2019 06:45,14733.5,14784,14721.1,14766.05,15627
08-11-2019 07:45,14735.1,14784,14558.8,14596.35,12808
08-11-2019 08:45,14726.75,14726.75,14390,14478.9,56043
08-11-2019 09:45,14483.9,14537,14416.9,14471.3,20005
11-11-2019 03:45,14500,14588.9,14260.05,14310,0
11-11-2019 04:45,14335.6,14340,14100,14116.05,22261
11-11-2019 05:45,14253.05,14267.7,14058,14120.05,44868
11-11-2019 06:45,14125,14151.65,14061.65,14071.1,46592
11-11-2019 07:45,14098.1,14125,14053.35,14115.05,28543
11-11-2019 08:45,14106.15,14125,14054.1,14102.85,35688
11-11-2019 09:45,14101.55,14157.3,14057,14108.45,41448
13-11-2019 03:45,14108.45,14329.6,14070.25,14288.1,0
13-11-2019 04:45,14271.85,14300,14235.1,14265.05,8911
13-11-2019 05:45,14260,14275,14205.05,14211.1,12714
13-11-2019 06:45,14216.55,14225.95,14200,14200,14071
13-11-2019 07:45,14202,14257.6,14200,14220,13177
13-11-2019 08:45,14231.2,14244.9,14158,14216.4,20442
13-11-2019 09:45,14216.8,14262,14216.8,14222.1,7072
14-11-2019 03:45,14250,14275.5,14100,14137.45,0
14-11-2019 04:45,14119.45,14235,14102,14204,7380
14-11-2019 05:45,14168.1,14237,14144.65,14209,18106
14-11-2019 06:45,14188.9,14263.6,14144.65,14208.55,15770
14-11-2019 07:45,14209,14249,14181,14192,11078
14-11-2019 08:45,14192.35,14251.65,14185,14237.7,22477
14-11-2019 09:45,14237.7,14291.35,14120,14231.35,23931
15-11-2019 03:45,14261.85,14287,14153.05,14253,0
15-11-2019 04:45,14275,14284,14248,14269.5,7405
15-11-2019 05:45,14253.2,14373.35,14248,14350.2,27963
15-11-2019 06:45,14355,14437,14340,14396,28227
15-11-2019 07:45,14396.25,14410.05,14395,14395.45,13294
15-11-2019 08:45,14395,14400,14269.7,14294.35,24473
15-11-2019 09:45,14296.45,14327.7,14269.7,14295.55,23209
18-11-2019 03:45,14349.9,14349.9,14160,14237.9,0
18-11-2019 04:45,14203.95,14245,14171.15,14241.8,4813
18-11-2019 05:45,14223.9,14245,14190.55,14200.05,15713
18-11-2019 06:45,14195.3,14207.9,14080.15,14111,31268
18-11-2019 07:45,14110.05,14135,14080.15,14098.85,21738
18-11-2019 08:45,14109.7,14135,14082.1,14088.9,16029
18-11-2019 09:45,14089.35,14131.9,14059.05,14085.55,18374
19-11-2019 03:45,14110,14211.9,14009.6,14035.4,0
19-11-2019 04:45,14038.6,14141.15,14021.6,14128,7252
19-11-2019 05:45,14100,14195.55,14099.45,14162.45,12350
19-11-2019 06:45,14165,14170.7,14125,14135,7972
19-11-2019 07:45,14143.75,14149.85,14100,14100,8339
19-11-2019 08:45,14130.6,14150,14091,14136.5,15248
19-11-2019 09:45,14136.5,14150,14090,14117.1,12994
20-11-2019 03:45,14117,14117,13982.5,14078,0
20-11-2019 04:45,14011.8,14289,13982.5,14230.05,49078
20-11-2019 05:45,14250,14289,14094.95,14102.5,22173
20-11-2019 06:45,14135,14140.3,14091.1,14133.45,15111
20-11-2019 07:45,14109.5,14133.45,14091.1,14099.9,10046
20-11-2019 08:45,14106.2,14247.9,14071.65,14238.95,27621
20-11-2019 09:45,14240,14247.9,14189,14228.65,0
21-11-2019 03:45,14240,14260,14121.15,14170.8,0
21-11-2019 04:45,14144.1,14280.15,14144.1,14210.8,8067
21-11-2019 05:45,14190.7,14280.15,14138.1,14221,13465
21-11-2019 06:45,14191.5,14250,14191.5,14225.5,6696
21-11-2019 07:45,14239.15,14246,14192.55,14209.75,11655
21-11-2019 08:45,14212,14226.4,14160.3,14164.35,14314
21-11-2019 09:45,14164.3,14213.45,14150,14179.45,10353
22-11-2019 03:45,14190,14300,14190,14271.95,0
22-11-2019 04:45,14254,14284,14221,14232.25,4160
22-11-2019 05:45,14239.05,14244.4,14128.2,14165.15,13351
22-11-2019 06:45,14165.25,14195,14131,14144.65,8228
22-11-2019 07:45,14153.1,14168.7,14103.15,14160,8227
22-11-2019 08:45,14125.95,14208,14125.95,14174.95,12245
22-11-2019 09:45,14174.85,14208,14117,14171.5,12957
25-11-2019 03:45,14200,14290,14181,14275.05,0
25-11-2019 04:45,14266.3,14339,14265,14299.1,5872
25-11-2019 05:45,14305,14409.9,14292.05,14400,16431
25-11-2019 06:45,14361,14465,14354,14419.95,26784
25-11-2019 07:45,14420,14486,14400,14472.6,17346
25-11-2019 08:45,14445.7,14500,14402,14487.65,23979
25-11-2019 09:45,14487.65,14519.75,14456,14486.8,24585
26-11-2019 03:45,14387.1,14394.5,14226.35,14332.75,0
26-11-2019 04:45,14349.2,14388.95,14306,14386.55,8612
26-11-2019 05:45,14364.9,14489,14364.9,14438.7,31510
26-11-2019 06:45,14460,14540,14421.65,14519.4,25246
26-11-2019 07:45,14469,14540,14445,14456.95,38708
26-11-2019 08:45,14470,14565.95,14344.05,14518.7,108293
26-11-2019 09:45,14518.75,14597,14375,14524.4,127559
27-11-2019 03:45,14560,14670,14510,14630,0
27-11-2019 04:45,14630.1,14650.2,14597.05,14613.7,7525
27-11-2019 05:45,14600,14635,14570,14625.25,11017
27-11-2019 06:45,14574,14649.95,14571.2,14600,9472
27-11-2019 07:45,14601.1,14620,14590,14600.05,10020
27-11-2019 08:45,14602.25,14618.7,14565,14577.85,29345
27-11-2019 09:45,14585.35,14597.6,14516.1,14562.7,37159
28-11-2019 03:45,14635.5,14665.05,14574,14608.8,0
28-11-2019 04:45,14630.8,14637,14580,14635.95,4290
28-11-2019 05:45,14610,14658.95,14602.8,14644.75,11009
28-11-2019 06:45,14652.9,14658.95,14590.1,14617.95,9322
28-11-2019 07:45,14596.45,14640,14594,14624.05,4444
28-11-2019 08:45,14608.45,14660,14601,14644.9,16972
28-11-2019 09:45,14649,14700,14633.15,14699,5756
29-11-2019 03:45,14699,14699,14531.55,14534.05,0
29-11-2019 04:45,14553,14567,14501,14524.25,4283
29-11-2019 05:45,14519,14537.3,14434.75,14479,13512
29-11-2019 06:45,14442.95,14527,14434.75,14511.8,7282
29-11-2019 07:45,14494.6,14527.7,14452,14464.75,6513
29-11-2019 08:45,14472.1,14495,14411,14453,18317
29-11-2019 09:45,14450.05,14484,14420.35,14453.95,21929
02-12-2019 03:45,14453.95,14485.1,14289.4,14378.9,0
02-12-2019 04:45,14410,14430,14320,14421,6714
02-12-2019 05:45,14371.7,14546.15,14371.5,14488.6,21891
02-12-2019 06:45,14520,14545.45,14465.8,14540.95,15053
02-12-2019 07:45,14534.1,14631.3,14522.95,14598.1,24100
02-12-2019 08:45,14579.45,14605.45,14472,14595,29903
02-12-2019 09:45,14593.5,14605,14516.85,14557.65,21315
03-12-2019 03:45,14553.3,14553.3,14432.25,14470.75,0
03-12-2019 04:45,14496.25,14500,14383,14396.6,9233
03-12-2019 05:45,14400,14400.2,14332.05,14350,9311
03-12-2019 06:45,14341.4,14417.25,14340.2,14415.65,12620
03-12-2019 07:45,14386.1,14440,14370,14390.45,13954
03-12-2019 08:45,14380.1,14401.6,14341,14371.55,17086
03-12-2019 09:45,14367,14400,14306.2,14353.5,22815
04-12-2019 03:45,14330,14375,14270,14308.75,0
04-12-2019 04:45,14325.5,14375,14278.1,14330.2,7480
04-12-2019 05:45,14310,14349,14288,14288.1,11878
04-12-2019 06:45,14315.15,14327.45,14288,14316.75,8113
04-12-2019 07:45,14300,14342.95,14201,14256,16741
04-12-2019 08:45,14242.4,14319.8,14240.05,14309.05,19044
04-12-2019 09:45,14312.1,14324,14271.75,14306.25,18222
05-12-2019 03:45,14395.65,14395.65,14253,14266,0
05-12-2019 04:45,14292.25,14294.05,14225,14250,8427
05-12-2019 05:45,14250,14263.6,14225.2,14256.9,17795
05-12-2019 06:45,14255.8,14297,14227.2,14275.3,18526
05-12-2019 07:45,14250,14299,14241,14270.5,20093
05-12-2019 08:45,14274.35,14300,14260,14284.9,33783
05-12-2019 09:45,14287.15,14312.5,14238,14289.65,26518
06-12-2019 03:45,14301.05,14324.35,14257.85,14285,0
06-12-2019 04:45,14284.5,14304,14257.85,14276.35,9044
06-12-2019 05:45,14292.2,14300,14230,14240.7,13388
06-12-2019 06:45,14253.3,14254.5,14216.2,14236.85,9951
06-12-2019 07:45,14244.85,14250,14180,14192.4,18069
06-12-2019 08:45,14195.4,14200,14160,14166.8,21492
06-12-2019 09:45,14167.1,14185,14149,14166.3,18744
09-12-2019 03:45,14230,14230,14075.15,14143.25,0
09-12-2019 04:45,14110.05,14147.95,14040.55,14053.95,10036
09-12-2019 05:45,14080.1,14084.8,14021,14050,21263
09-12-2019 06:45,14024.85,14055,14010,14040.5,17836
09-12-2019 07:45,14032.95,14068.4,14005,14021.85,19720
09-12-2019 08:45,14033.05,14259,14010.25,14251.25,48049
09-12-2019 09:45,14254.35,14269,14063.7,14232.5,53428
10-12-2019 03:45,14224,14232,14100.75,14120.7,0
10-12-2019 04:45,14113.45,14242.95,14080.25,14215.6,9588
10-12-2019 05:45,14205.2,14242.95,14120.4,14126.35,11800
10-12-2019 06:45,14198.25,14209,14080,14086.05,14408
10-12-2019 07:45,14103.5,14120,14044.05,14086.55,18110
10-12-2019 08:45,14100.45,14110,14031.7,14102.15,19054
10-12-2019 09:45,14102.15,14130,14037.3,14091.7,17526
11-12-2019 03:45,14091.7,14156,14055.7,14148,0
11-12-2019 04:45,14073.7,14156,14066.95,14082,4745
11-12-2019 05:45,14119.1,14119.1,14051.6,14053.15,8131
11-12-2019 06:45,14063.7,14070,14010.15,14030.1,18812
11-12-2019 07:45,14014.65,14050,14012.05,14021.1,9599
11-12-2019 08:45,14040,14075,14010,14067.4,17589
11-12-2019 09:45,14068,14075,14053.95,14065,6042
12-12-2019 03:45,14077.1,14232.7,14077.1,14173.95,0
12-12-2019 04:45,14220,14220,14125,14136.35,5012
12-12-2019 05:45,14158.1,14160,14090.05,14102.05,11814
12-12-2019 06:45,14120.05,14133.75,14090.05,14125.15,10662
12-12-2019 07:45,14128,14134.5,14114.3,14121.35,6317
12-12-2019 08:45,14123.95,14162.25,14098,14105.7,26092
12-12-2019 09:45,14109.55,14209.85,14109.1,14208,16880
13-12-2019 03:45,14190,14288.5,14140,14150,0
13-12-2019 04:45,14150,14160.95,14030.15,14041.65,17519
13-12-2019 05:45,14075.25,14087.7,14011,14084.65,40688
13-12-2019 06:45,14050,14099.65,14031,14069.95,20174
13-12-2019 07:45,14049.1,14189.6,14048.35,14164,28442
13-12-2019 08:45,14150,14300,14149.75,14297.7,71094
13-12-2019 09:45,14296.75,14387.5,14201.7,14301.6,87464
16-12-2019 03:45,14301,14426.7,14240.6,14255.85,0
16-12-2019 04:45,14266.9,14277,14177,14184.35,9353
16-12-2019 05:45,14200.6,14220.35,14177,14196.65,11754
16-12-2019 06:45,14190.6,14200,14162.1,14178.2,8451
16-12-2019 07:45,14181.8,14190,14150,14153,11997
16-12-2019 08:45,14161.75,14177.65,14138,14154.7,19734
16-12-2019 09:45,14154.7,14160,14138,14151.65,25587
17-12-2019 03:45,14214.9,14214.9,14081,14190,0
17-12-2019 04:45,14183.9,14245.75,14130,14215.4,8956
17-12-2019 05:45,14199.45,14225.55,14185,14209.9,11328
17-12-2019 06:45,14214.05,14220,14170.55,14185.2,9775
17-12-2019 07:45,14186.45,14200,14140,14145.9,22705
17-12-2019 08:45,14150,14158,14128.4,14151.3,37845
17-12-2019 09:45,14149.95,14164.3,14110.75,14149.15,43434
18-12-2019 03:45,14200,14200,14055.4,14083.7,0
18-12-2019 04:45,14094.45,14115,14061,14106.55,4415
18-12-2019 05:45,14105,14130,14100,14113.7,9739
18-12-2019 06:45,14110.65,14120,14090,14099.8,17466
18-12-2019 07:45,14091.05,14220,14090.05,14215.65,37762
18-12-2019 08:45,14204.95,14274.8,14097.5,14137.05,46868
18-12-2019 09:45,14137.05,14280,14097.5,14191.1,42220
19-12-2019 03:45,14192,14239.8,14120.45,14158.4,0
19-12-2019 04:45,14154.6,14176.65,14100,14128.5,11464
19-12-2019 05:45,14111.5,14195,14111.25,14144.45,19075
19-12-2019 06:45,14150.95,14162.95,14125,14150.4,10919
19-12-2019 07:45,14145.85,14185,14135.3,14156.55,12716
19-12-2019 08:45,14150.4,14299,14125.9,14293.65,36897
19-12-2019 09:45,14289.55,14299,14235.95,14285.4,22657
20-12-2019 03:45,14260,14472.7,14222.05,14387.45,0
20-12-2019 04:45,14391.4,14425,14325,14425,5704
20-12-2019 05:45,14395,14428.35,14371.7,14424.95,10582
20-12-2019 06:45,14407.8,14468,14398.3,14448,13327
